Customer_ID,cluster_kmeans,dist_to_centroid,Age,Gender,Married,Dependents,Contract,Tenure_in_Months,Offer,Payment_Method,Monthly_Charge,Total_Charges,Avg_Monthly_GB_Download,Total_Long_Distance_Charges,Total_Revenue,Internet_Service,Streaming_TV,Streaming_Movies,Streaming_Music,Premium_Tech_Support,Device_Protection_Plan,Online_Security,Online_Backup,Referred_a_Friend,Number_of_Referrals,Satisfaction_Score,Unlimited_Data,Paperless_Billing,tenure_bucket,avg_revenue_per_month,total_spend_ratio,is_high_spender,num_services,monthly_charge_x_tenure,log_total_revenue
9611-CTWIH,0,792.3155064367875,56,Female,0,0,Month-to-Month,3,No Offer,Bank Withdrawal,89.45,240.45,13,48.45,288.9,1,1,1,1,0,0,0,0,0,0,3,1,1,0-12 Months,96.3,0.8322949117341641,1,4,268.35,5.66953603592761
0181-RITDD,1,227.9919855946382,42,Male,1,1,Two Year,62,No Offer,Credit Card,108.15,6825.65,20,109.12,6934.77,1,1,1,1,1,1,1,1,1,2,4,1,0,48+ Months,111.85112903225807,0.9842647989767503,1,8,6705.3,8.84444735758761
5177-RVZNU,0,332.53825835911357,28,Female,0,1,One Year,37,No Offer,Bank Withdrawal,20.3,755.4,0,378.51,1133.91,0,0,0,0,0,0,0,0,0,0,3,0,0,24-48 Months,30.646216216216217,0.6661904383945815,0,0,751.1,7.034308631617291
6969-MVBAI,0,422.06207907775024,66,Female,0,0,Month-to-Month,9,Offer E,Bank Withdrawal,90.1,816.8,4,360.0,1176.8,1,1,0,0,0,1,0,0,0,0,5,1,1,0-12 Months,130.75555555555556,0.6940856560163154,1,3,810.9,7.07140357051047
8138-EALND,0,691.1290852652455,35,Male,0,0,Month-to-Month,15,No Offer,Credit Card,19.75,311.6,0,52.35,363.95,0,0,0,0,0,0,0,0,0,0,5,0,0,12-24 Months,24.263333333333332,0.8561615606539361,0,0,296.25,5.899760357897641
2388-LAESQ,1,3924.4308777098468,74,Female,1,0,Two Year,72,Offer A,Bank Withdrawal,114.85,8317.95,25,2067.84,10385.79,1,1,1,0,1,1,1,1,1,3,3,1,1,48+ Months,144.24708333333334,0.8008971874070244,1,7,8269.199999999999,9.248290085443767
8752-IMQOS,0,1082.0639220141584,28,Male,1,0,One Year,5,No Offer,Credit Card,20.1,85.1,0,26.0,111.1,0,0,0,0,0,0,0,0,1,1,3,0,0,0-12 Months,22.22,0.765976597659766,0,0,100.5,4.719391330078114
9592-ERDKV,2,568.0027428809383,43,Male,1,0,One Year,37,No Offer,Credit Card,79.25,2911.8,28,342.62,3254.42,1,1,1,1,0,1,1,0,1,6,3,1,0,24-48 Months,87.9572972972973,0.8947216401079148,0,6,2932.25,8.08807657857679
1552-AAGRX,2,711.1256312995763,22,Female,0,0,Month-to-Month,30,No Offer,Bank Withdrawal,106.4,3211.9,73,1274.7,4546.6,1,1,1,1,1,0,1,0,0,0,4,0,0,24-48 Months,151.55333333333334,0.7064399771257642,1,6,3192.0,8.422354900254952
6323-AYBRX,0,1891.7992593149493,51,Male,0,0,Two Year,59,No Offer,Credit Card,19.35,1099.6,0,1571.17,2656.55,0,0,0,0,0,0,0,0,0,0,3,0,0,48+ Months,45.02627118644068,0.4139203101767329,0,0,1141.65,7.885159924714556
0519-XUZJU,0,1113.925779339559,56,Female,0,0,Month-to-Month,1,No Offer,Mailed Check,70.75,70.75,8,26.0,96.75,1,0,0,0,0,0,0,0,0,0,2,1,0,0-12 Months,96.75,0.7312661498708011,0,1,70.75,4.582413198865475
2812-ENYMO,0,1094.1420699974478,22,Male,0,0,One Year,26,Offer C,Credit Card,54.55,1362.85,82,0.0,1362.85,1,1,1,1,1,0,1,0,0,0,4,1,0,24-48 Months,52.41730769230769,1.0,0,6,1418.3,7.218066861681702
6034-ZRYCV,2,874.2500031343886,51,Female,1,0,Two Year,72,Offer A,Bank Withdrawal,54.2,3937.45,15,0.0,3937.45,1,1,1,1,0,1,0,1,1,1,3,1,1,48+ Months,54.68680555555555,1.0,0,6,3902.4,8.27854252387427
4237-CLSMM,0,1134.7334298370079,45,Male,1,0,Month-to-Month,2,No Offer,Mailed Check,20.0,38.0,0,68.76,106.76,0,0,0,0,0,0,0,0,1,10,4,0,0,0-12 Months,53.38,0.3559385537654552,0,0,40.0,4.679906532102109
7978-DKUQH,2,1970.7021163016068,26,Female,1,0,Month-to-Month,25,No Offer,Bank Withdrawal,74.6,1797.75,82,927.5,2725.25,1,0,0,0,0,1,0,0,1,7,5,1,1,24-48 Months,109.01,0.6596642509861481,0,2,1864.9999999999998,7.910682317515839
8634-CILSZ,1,1554.3424232791422,52,Male,0,0,One Year,69,Offer A,Bank Withdrawal,104.7,7220.35,3,1410.36,8630.71,1,1,1,1,1,0,0,1,0,0,3,1,1,48+ Months,125.0827536231884,0.8365881833591907,1,6,7224.3,9.063197910451464
9173-IVZVP,2,2019.5801104664977,48,Female,1,1,Two Year,53,No Offer,Credit Card,20.9,1146.05,0,2316.63,3462.68,0,0,0,0,0,0,0,0,1,1,5,0,0,48+ Months,65.33358490566037,0.33097196391234535,0,0,1107.6999999999998,8.150086886662258
4106-HADHQ,2,693.9032691027749,42,Male,1,0,One Year,39,No Offer,Credit Card,80.0,3182.95,9,1392.3,4575.25,1,1,1,1,1,1,1,0,1,1,1,1,0,24-48 Months,117.31410256410257,0.6956887601770395,0,7,3120.0,8.428635164434446
3804-RVTGV,1,1544.787383255757,55,Male,1,0,Month-to-Month,50,Offer B,Bank Withdrawal,103.85,5017.9,14,2110.5,7128.4,1,1,1,1,0,1,0,1,1,6,2,1,1,48+ Months,142.56799999999998,0.7039307558498401,1,6,5192.5,8.871982358394757
2034-GDRCN,0,945.3234564891518,47,Female,0,0,Month-to-Month,2,Offer E,Bank Withdrawal,90.4,168.2,8,21.06,189.26,1,1,1,1,0,0,0,0,0,0,3,1,1,0-12 Months,94.63,0.8887245059706224,1,4,180.8,5.2483915577783105
5850-BDWCY,0,838.2053186564108,64,Female,0,0,Month-to-Month,6,Offer E,Credit Card,20.2,123.65,0,259.08,382.73,0,0,0,0,0,0,0,0,0,0,5,0,0,0-12 Months,63.788333333333334,0.3230737073132495,0,0,121.19999999999999,5.9499391802794115
9644-KVCNC,1,505.56549443159656,49,Female,0,0,One Year,66,Offer A,Bank Withdrawal,92.15,6056.9,28,1298.88,7355.78,1,1,0,0,0,1,0,0,0,0,4,1,1,48+ Months,111.45121212121212,0.8234204938157476,1,3,6081.900000000001,8.903377615991875
0869-PAPRP,2,1242.5425422056635,68,Female,1,0,Two Year,26,No Offer,Credit Card,85.7,2067.0,4,1202.24,3269.24,1,1,0,0,0,1,0,0,1,4,3,1,1,24-48 Months,125.74,0.6322570383330682,1,3,2228.2000000000003,8.092618655693467
7795-CFOCW,0,1911.6453297173261,53,Male,0,0,One Year,45,No Offer,Bank Withdrawal,42.3,1840.75,10,0.0,1840.75,1,0,0,0,1,1,1,0,0,0,3,1,0,24-48 Months,40.90555555555556,1.0,0,4,1903.4999999999998,7.518471485562923
2882-DDZPG,0,520.00392343861,27,Female,0,0,Month-to-Month,12,No Offer,Bank Withdrawal,19.45,227.45,0,429.72,657.17,0,0,0,0,0,0,0,0,0,0,4,0,0,12-24 Months,54.76416666666666,0.34610526956495274,0,0,233.39999999999998,6.4894632566190795
4967-WPNCF,2,1853.7596150008137,36,Male,0,0,Two Year,72,Offer A,Bank Withdrawal,63.7,4464.8,14,0.0,4464.8,1,1,1,1,1,1,1,1,0,0,3,1,1,48+ Months,62.01111111111111,1.0,0,8,4586.400000000001,8.40420364859392
4770-UEZOX,0,936.1293488516894,19,Male,0,0,Month-to-Month,2,Offer E,Bank Withdrawal,74.75,144.8,52,87.12,231.92,1,0,0,0,0,0,0,1,0,0,3,1,1,0-12 Months,115.96,0.6243532252500863,0,2,149.5,5.450695046968919
3012-VFFMN,0,964.4675134384897,61,Female,1,1,Month-to-Month,7,No Offer,Credit Card,20.65,158.95,0,35.07,194.02,0,0,0,0,0,0,0,0,1,7,3,0,0,0-12 Months,27.717142857142857,0.8192454386145757,0,0,144.54999999999998,5.273102117406973
2595-KIWPV,0,323.6704903840141,48,Male,0,1,Two Year,27,Offer C,Credit Card,19.7,509.3,0,871.56,1380.86,0,0,0,0,0,0,0,0,0,0,3,0,0,24-48 Months,51.14296296296296,0.36882812160537637,0,0,531.9,7.231185696735972
1395-OFUWC,0,847.430454060624,44,Male,1,1,Month-to-Month,43,Offer B,Credit Card,29.3,1224.05,53,0.0,1224.05,1,0,0,0,0,0,0,1,1,5,3,1,0,24-48 Months,28.46627906976744,1.0,0,2,1259.9,7.110736938472394
9931-DCEZH,0,2105.2873350205127,55,Male,0,1,One Year,28,Offer C,Credit Card,54.4,1516.6,22,964.04,2480.64,1,0,0,0,1,0,0,1,0,0,3,1,1,24-48 Months,88.5942857142857,0.611374484004128,0,3,1523.2,7.81667491092551
6794-HKIAJ,1,1402.6207616060374,44,Male,0,0,Month-to-Month,62,No Offer,Bank Withdrawal,90.7,5586.45,2,1171.8,6758.25,1,0,0,0,0,1,1,1,0,0,3,1,0,48+ Months,109.00403225806451,0.8266119187659527,1,4,5623.400000000001,8.818667216136403
3755-JBMNH,0,1313.6712159940384,78,Male,1,0,Month-to-Month,16,No Offer,Bank Withdrawal,71.8,1167.8,5,734.4,1902.2,1,0,0,0,0,0,0,0,1,1,1,1,1,12-24 Months,118.8875,0.6139207233729366,0,1,1148.8,7.551291958988748
3194-ORPIK,2,2670.46030651246,59,Female,1,0,Month-to-Month,50,No Offer,Bank Withdrawal,84.4,4116.15,17,1766.5,5882.65,1,1,0,0,0,0,0,0,1,1,1,1,1,48+ Months,117.65299999999999,0.6997101646366858,1,2,4220.0,8.679932596607461
1589-AGTLK,0,929.3659235867462,26,Male,0,0,Month-to-Month,3,No Offer,Bank Withdrawal,45.35,141.5,59,109.44,250.94,1,0,0,0,0,0,0,0,0,0,3,1,1,0-12 Months,83.64666666666666,0.5638798119072288,0,1,136.05,5.529190963924157
4701-AHWMW,2,696.3314004462347,30,Male,1,0,Month-to-Month,55,No Offer,Bank Withdrawal,54.55,2978.3,42,0.0,3028.3,1,1,1,1,1,1,0,0,1,1,1,0,1,48+ Months,55.06,0.983489086286035,0,6,3000.25,8.016086848711158
8809-XKHMD,1,3089.3038020336044,62,Male,1,0,Two Year,72,Offer A,Bank Withdrawal,100.55,7325.1,15,3156.48,10481.58,1,0,1,1,1,0,1,1,1,5,5,1,1,48+ Months,145.5775,0.6988545620030568,1,6,7239.599999999999,9.257470110783027
9174-FKWZE,0,1204.2502443336061,70,Female,0,0,Month-to-Month,1,No Offer,Bank Withdrawal,19.45,19.45,0,22.92,42.37,0,0,0,0,0,0,0,0,0,0,1,0,1,0-12 Months,42.37,0.4590512154826528,0,0,19.45,3.7697679578472747
2826-UWHIS,2,616.2559851217318,64,Male,1,0,Month-to-Month,45,Offer B,Bank Withdrawal,81.4,3775.85,19,71.55,3847.4,1,0,0,0,0,0,0,1,1,4,5,1,0,24-48 Months,85.49777777777778,0.981403025419764,1,2,3663.0000000000005,8.25541275648711
5439-WIKXB,2,2316.547613039438,65,Male,1,0,Month-to-Month,41,Offer B,Bank Withdrawal,94.55,3851.45,2,1904.86,5796.31,1,1,1,1,0,0,0,1,1,8,3,0,1,24-48 Months,141.37341463414634,0.6644658411989696,1,5,3876.5499999999997,8.665149295845774
0301-FIDRB,2,2117.182788702714,61,Female,1,1,Two Year,72,No Offer,Bank Withdrawal,63.8,4684.3,22,0.0,4684.3,1,1,1,1,1,1,1,1,1,8,4,1,1,48+ Months,65.05972222222222,1.0,0,8,4593.599999999999,8.452185226773972
3898-BSJYF,0,61.643505363350414,23,Female,0,1,One Year,10,Offer D,Credit Card,73.55,693.3,26,142.4,835.7,1,0,1,1,1,1,1,0,0,0,3,1,0,0-12 Months,83.57000000000001,0.8296039248534162,0,6,735.5,6.729465583301553
6440-DKQGE,2,1851.289836919905,52,Male,0,0,One Year,30,Offer C,Credit Card,64.5,1929.95,6,836.4,2766.35,1,1,0,0,0,1,0,1,0,0,5,0,0,24-48 Months,92.21166666666666,0.6976521409076943,0,4,1935.0,7.925645462571884
8398-TBIYD,1,898.428104728534,45,Female,0,0,Two Year,72,Offer A,Bank Withdrawal,84.7,6185.15,22,610.56,6795.71,1,0,0,0,1,0,1,0,0,0,3,1,1,48+ Months,94.3848611111111,0.9101550831333296,1,3,6098.400000000001,8.824193950554417
3882-IYOIJ,1,1795.1683270243902,41,Female,1,1,Two Year,60,Offer B,Credit Card,115.25,6758.45,28,2599.8,9346.4,1,1,1,1,1,1,1,1,1,1,5,1,0,48+ Months,155.77333333333334,0.7231072926474365,1,8,6915.0,9.142853508746438
6599-SFQVE,0,499.9479421494725,27,Female,0,0,Month-to-Month,6,No Offer,Bank Withdrawal,55.0,340.4,58,225.42,565.82,1,0,1,1,0,0,0,0,0,0,5,1,1,0-12 Months,94.30333333333334,0.6016047506274079,0,3,330.0,6.340041793009098
8182-PNAGI,0,289.2000881498607,50,Male,0,0,Month-to-Month,12,No Offer,Bank Withdrawal,50.25,593.75,26,558.96,1272.71,1,0,0,0,1,0,0,0,0,0,1,0,0,12-24 Months,106.05916666666667,0.4665241885425588,0,2,603.0,7.149689180707235
1391-UBDAR,0,291.8901648986148,27,Male,0,0,Month-to-Month,11,Offer D,Bank Withdrawal,72.9,818.45,76,201.63,1020.08,1,0,0,0,0,1,0,0,0,0,3,1,0,0-12 Months,92.73454545454545,0.802339032232766,0,2,801.9000000000001,6.928616169649466
0691-IFBQW,2,2672.900754265748,65,Female,0,0,One Year,46,No Offer,Bank Withdrawal,110.0,4874.8,20,109.02,4983.82,1,1,1,1,0,1,1,1,0,0,1,1,1,24-48 Months,108.34391304347825,0.9781252131898825,1,7,5060.0,8.514152573419043
0799-DDIHE,0,154.5438860833956,24,Female,1,1,Month-to-Month,15,Offer D,Bank Withdrawal,46.3,639.45,27,364.05,1003.5,1,0,0,0,0,0,0,0,1,7,5,1,0,12-24 Months,66.9,0.637219730941704,0,1,694.5,6.9122451842549895
4324-BZCKL,0,268.3708285860962,30,Female,1,1,Month-to-Month,10,No Offer,Credit Card,55.55,551.3,59,57.4,608.7,1,0,0,0,0,1,0,1,1,6,5,1,1,0-12 Months,60.870000000000005,0.9057006735666172,0,3,555.5,6.4129670329137705
6261-LHRTG,0,1981.405566002813,27,Female,0,0,Month-to-Month,26,No Offer,Credit Card,54.75,1406.9,42,1035.84,2442.74,1,0,0,0,0,1,0,1,0,0,4,1,1,24-48 Months,93.95153846153845,0.5759515953396597,0,3,1423.5,7.801284931653692
3398-GCPMU,1,561.6761168383882,74,Female,1,0,Two Year,72,Offer A,Credit Card,89.55,6448.85,24,415.44,6864.29,1,1,1,0,1,1,1,1,1,4,3,1,1,48+ Months,95.33736111111111,0.9394780814913123,1,7,6447.599999999999,8.834233560572779
2911-IJORQ,2,1221.494706027196,42,Male,0,0,One Year,37,No Offer,Bank Withdrawal,90.6,3358.65,6,1647.24,4996.93,1,1,1,1,1,1,1,1,0,0,4,1,1,24-48 Months,135.05216216216218,0.6721426956151076,1,8,3352.2,8.516779105694578
0931-MHTEM,1,1311.1035843259042,36,Female,0,0,One Year,54,No Offer,Credit Card,100.05,5299.65,20,1850.58,7150.23,1,1,1,1,0,0,1,1,0,0,4,1,1,48+ Months,132.41166666666666,0.7411859478646141,1,6,5402.7,8.875039648864966
5616-PRTNT,0,244.90840341604053,30,Male,0,1,Month-to-Month,20,No Offer,Bank Withdrawal,19.4,374.5,0,455.6,830.1,0,0,0,0,0,0,0,0,0,0,2,0,1,12-24 Months,41.505,0.4511504637995422,0,0,388.0,6.7227501245589805
3254-YRILK,2,2229.984163614704,74,Male,0,0,Month-to-Month,19,Offer D,Bank Withdrawal,88.2,1775.8,9,759.43,2535.23,1,1,0,0,0,0,0,1,0,0,1,1,1,12-24 Months,133.43315789473684,0.7004492689026242,1,3,1675.8,7.838434005450973
6857-TKDJV,2,2261.3299912160082,60,Male,1,1,Two Year,67,No Offer,Bank Withdrawal,24.65,1620.45,0,965.47,2585.92,0,0,0,0,0,0,0,0,1,6,5,0,0,48+ Months,38.59582089552239,0.6266435156540032,0,0,1651.55,7.8582232578578575
8631-NBHFZ,1,1362.2752664172504,71,Male,1,0,Two Year,66,No Offer,Credit Card,79.4,5154.6,15,1981.98,7286.58,1,1,0,0,1,1,1,1,1,1,1,0,0,48+ Months,110.40272727272728,0.7074100606869067,0,6,5240.400000000001,8.893926808300037
5087-SUURX,0,97.7927714883308,46,Female,1,0,Month-to-Month,18,No Offer,Bank Withdrawal,39.05,669.85,30,0.0,669.85,1,1,0,0,0,1,0,0,1,1,3,1,1,12-24 Months,37.21388888888889,1.0,0,3,702.9,6.5085455650364805
9921-QFQUL,2,1905.427571509312,33,Female,1,0,Month-to-Month,23,Offer D,Credit Card,90.15,2044.95,15,509.91,2554.86,1,0,1,1,0,1,0,0,1,2,4,1,0,12-24 Months,111.0808695652174,0.8004156783541955,1,4,2073.4500000000003,7.846144040914384
4581-LNWUM,0,155.1519229475025,47,Female,0,0,Month-to-Month,13,Offer D,Bank Withdrawal,49.15,649.4,27,0.0,649.4,1,1,1,1,0,1,0,0,0,0,3,1,0,12-24 Months,49.95384615384615,1.0,0,5,638.9499999999999,6.4775875582336
5829-NVSQN,0,2145.55775702855,38,Female,1,0,One Year,23,No Offer,Bank Withdrawal,68.75,1689.45,29,721.97,2411.42,1,0,1,1,1,1,1,0,1,3,3,1,1,12-24 Months,104.84434782608696,0.7006037936153802,0,6,1581.25,7.788385672041554
4623-ZKHLY,0,96.64891815611509,43,Male,1,0,Month-to-Month,22,Offer D,Bank Withdrawal,20.45,471.55,0,457.16,928.71,0,0,0,0,0,0,0,0,1,1,4,0,1,12-24 Months,42.21409090909091,0.5077473054021169,0,0,449.9,6.834872709561866
5312-TSZVC,0,498.4333768706301,36,Female,0,0,One Year,15,No Offer,Credit Card,19.65,270.6,0,353.4,624.0,0,0,0,0,0,0,0,0,0,0,5,0,0,12-24 Months,41.6,0.43365384615384617,0,0,294.75,6.437751649736401
5296-BFCYD,0,884.4039810464737,35,Male,1,1,Two Year,46,No Offer,Mailed Check,20.1,936.85,0,685.86,1622.71,0,0,0,0,0,0,0,0,1,4,5,0,1,24-48 Months,35.27630434782609,0.5773366775332622,0,0,924.6,7.392468933347276
2592-YKDIF,0,1185.6008242156067,47,Female,0,0,Month-to-Month,1,No Offer,Credit Card,20.35,20.35,0,44.09,64.44,0,0,0,0,0,0,0,0,0,0,3,0,0,0-12 Months,64.44,0.31579764121663567,0,0,20.35,4.181133692294492
7369-TRPFD,0,477.6480434835612,62,Male,0,0,One Year,19,Offer D,Credit Card,18.8,279.2,0,326.23,605.43,0,0,0,0,0,0,0,0,0,0,3,0,0,12-24 Months,31.86473684210526,0.461159836810201,0,0,357.2,6.407589305399963
1229-RCALF,1,3087.9616628698695,37,Female,1,0,One Year,64,No Offer,Bank Withdrawal,115.0,7396.15,29,2972.16,10368.31,1,1,1,1,1,1,1,1,1,1,4,1,1,48+ Months,162.00484375,0.7133419043219194,1,8,7360.0,9.24660576091917
0599-XNYDO,0,1991.7154738592635,51,Female,1,0,Month-to-Month,20,No Offer,Bank Withdrawal,69.8,1540.35,28,869.8,2410.15,1,0,0,0,0,0,0,0,0,0,5,1,1,12-24 Months,120.50750000000001,0.6391095989876148,0,1,1396.0,7.787859091094518
2896-TBNBE,2,9.199783045644153,46,Male,1,0,One Year,40,Offer B,Bank Withdrawal,80.8,3132.75,24,518.8,3651.55,1,0,0,0,0,1,0,1,1,5,3,1,0,24-48 Months,91.28875000000001,0.857923347619504,1,3,3232.0,8.203180832785094
9277-JOOMO,0,1051.7193257330891,27,Female,0,0,Month-to-Month,3,No Offer,Credit Card,24.6,86.35,0,78.99,165.34,0,0,0,0,0,0,0,0,0,0,4,0,0,0-12 Months,55.11333333333334,0.5222571670497157,0,0,73.80000000000001,5.1140338864405415
2957-LOLHO,0,251.26817124992158,49,Male,0,0,Month-to-Month,12,No Offer,Bank Withdrawal,45.4,518.9,14,133.44,652.34,1,0,0,0,0,0,0,0,0,0,3,1,1,12-24 Months,54.36166666666667,0.7954440935708372,0,1,544.8,6.482097667586024
1120-BMWUB,0,294.32327667774007,36,Female,0,0,Month-to-Month,16,Offer D,Credit Card,53.9,834.15,8,109.76,983.91,1,0,0,0,1,0,0,1,0,0,3,0,1,12-24 Months,61.494375,0.8477909564899229,0,3,862.4,6.892550266439169
7479-NITWS,0,64.56670345040129,35,Male,0,0,Month-to-Month,7,No Offer,Credit Card,89.35,631.85,17,257.88,949.73,1,1,0,0,0,1,0,0,0,0,1,0,1,0-12 Months,135.6757142857143,0.6652943468143577,1,3,625.4499999999999,6.857230110562917
7602-DBTOU,2,1255.2839206547872,46,Female,1,0,Two Year,71,No Offer,Credit Card,19.6,1416.5,0,2685.93,4102.43,0,0,0,0,0,0,0,0,1,2,4,0,0,48+ Months,57.78070422535212,0.34528316144333965,0,0,1391.6000000000001,8.319578488315761
2037-XJFUP,2,572.0153367549299,24,Male,1,0,One Year,33,Offer C,Bank Withdrawal,95.8,3036.75,41,1379.4,4476.15,1,1,1,1,0,1,0,0,1,1,2,0,1,24-48 Months,135.64090909090908,0.6784290070708087,1,5,3161.4,8.406741962258659
6408-OTUBZ,1,599.8004942921934,44,Female,0,0,One Year,66,Offer A,Bank Withdrawal,104.55,6779.05,26,1081.74,7860.79,1,1,0,0,1,1,1,1,0,0,3,1,1,48+ Months,119.1028787878788,0.862387877045437,1,6,6900.3,8.969769594864447
2333-KWEWW,0,228.56310248444606,64,Male,0,0,Two Year,18,No Offer,Credit Card,20.05,388.6,0,472.68,861.28,0,0,0,0,0,0,0,0,0,0,3,0,0,12-24 Months,47.84888888888889,0.45118892810700356,0,0,360.90000000000003,6.759580043905233
8620-RJPZN,0,1183.575476005214,27,Female,0,0,Month-to-Month,1,No Offer,Bank Withdrawal,20.7,20.7,0,45.86,66.56,0,0,0,0,0,0,0,0,0,0,5,0,0,0-12 Months,66.56,0.31099759615384615,0,0,20.7,4.2130160919396
8807-ARQET,0,1589.3939106515222,59,Female,0,0,Month-to-Month,41,Offer B,Bank Withdrawal,40.35,1677.85,21,0.0,1677.85,1,0,1,1,0,0,0,1,0,0,5,1,1,24-48 Months,40.923170731707316,1.0,0,4,1654.3500000000001,7.425864314194387
0289-IVARM,2,1105.0350442959,57,Female,0,0,Month-to-Month,35,No Offer,Bank Withdrawal,60.55,1982.6,20,1568.35,3550.95,1,0,0,0,0,1,1,1,0,0,4,1,0,24-48 Months,101.45571428571428,0.5583294611301202,0,4,2119.25,8.175252027436407
1921-KYSAY,2,270.0412405185614,36,Female,0,0,One Year,41,No Offer,Bank Withdrawal,68.6,2877.05,30,1514.13,4391.18,1,0,1,1,1,1,0,0,0,0,4,1,1,24-48 Months,107.1019512195122,0.6551883548385627,0,5,2812.6,8.387580965956118
8654-DHAOW,0,1038.0554657375942,47,Female,0,0,Month-to-Month,2,Offer E,Credit Card,54.15,101.65,7,42.6,154.25,1,0,0,0,0,0,0,1,0,0,5,0,0,0-12 Months,77.125,0.6589951377633712,0,2,108.3,5.045036720813588
2143-LJULT,2,980.2650085908592,55,Female,1,0,Two Year,67,No Offer,Credit Card,25.25,1733.15,0,2367.78,4100.93,0,0,0,0,0,0,0,0,1,1,5,0,1,48+ Months,61.2079104477612,0.4226236487821055,0,0,1691.75,8.319212873640303
4079-WWQQQ,2,2328.3684869180033,45,Male,0,0,Two Year,72,No Offer,Bank Withdrawal,65.55,4807.45,10,0.0,4807.45,1,1,1,1,1,1,1,1,0,0,4,1,1,48+ Months,66.77013888888888,1.0,0,8,4719.599999999999,8.47813006584538
8397-MVTAZ,2,717.226575051295,22,Male,1,0,Month-to-Month,34,Offer C,Bank Withdrawal,100.05,3480.0,52,785.06,4285.06,1,1,1,1,0,1,0,0,1,2,3,0,1,24-48 Months,126.03117647058825,0.8121239842615972,1,5,3401.7,8.363123175002265
5158-RIVOP,0,874.7391260238901,32,Female,1,1,Two Year,11,Offer D,Credit Card,20.9,202.3,0,27.72,230.02,0,0,0,0,0,0,0,0,1,3,5,0,0,0-12 Months,20.91090909090909,0.8794887401095557,0,0,229.89999999999998,5.442504286860534
4012-YCFAI,2,1627.895664705791,45,Male,1,0,Two Year,60,No Offer,Credit Card,61.35,3766.2,16,1333.2,5099.4,1,0,0,0,1,0,1,1,1,5,3,1,1,48+ Months,84.99,0.7385574773502765,0,4,3681.0,8.537074247009388
8849-PRIQJ,1,700.6586237058318,53,Female,1,1,One Year,67,No Offer,Bank Withdrawal,109.4,7281.6,19,221.1,7464.36,1,1,1,1,1,1,1,0,1,7,3,1,1,48+ Months,111.40835820895522,0.975515650370561,1,7,7329.8,8.918028933860734
6110-OHIHY,0,688.303717506576,33,Male,0,0,Month-to-Month,3,Offer E,Bank Withdrawal,79.25,267.6,3,149.28,426.88,1,1,0,0,0,0,0,0,0,0,2,0,0,0-12 Months,142.29333333333332,0.6268740629685158,0,2,237.75,6.05884278243793
1679-JRFBR,1,1765.7936700221198,27,Female,1,0,One Year,70,Offer A,Credit Card,108.15,7930.55,48,403.9,8334.45,1,1,1,1,0,1,1,1,1,4,4,1,1,48+ Months,119.06357142857144,0.9515384938418251,1,7,7570.5,9.02827278292969
4690-LLKUA,0,613.430158925135,68,Male,0,0,Month-to-Month,17,No Offer,Bank Withdrawal,45.05,770.6,2,695.81,1466.41,1,0,0,0,0,0,0,0,0,0,1,1,1,12-24 Months,86.25941176470589,0.5255010535934698,0,1,765.8499999999999,7.291254221031105
5364-XYIRR,1,2809.539751330797,44,Male,1,0,Month-to-Month,51,No Offer,Bank Withdrawal,94.65,4812.75,9,1075.08,5887.83,1,1,1,1,0,0,0,0,1,1,1,1,1,48+ Months,115.44764705882353,0.8174064128889591,1,4,4827.150000000001,8.680812615148039
2344-JMOGN,0,368.6150424060056,54,Male,1,0,Month-to-Month,9,No Offer,Credit Card,94.85,890.6,6,157.23,1047.83,1,1,0,0,1,1,0,1,1,1,2,1,1,0-12 Months,116.42555555555555,0.8499470333928214,1,5,853.65,6.955430536159393
6838-YAUVY,1,2704.6247746308063,26,Female,0,0,Two Year,54,No Offer,Bank Withdrawal,95.1,5064.85,52,635.04,5699.89,1,0,1,1,1,1,0,0,0,0,3,1,1,48+ Months,105.55351851851853,0.8885873236150171,1,5,5135.4,8.648377581984883
3500-NSDOA,1,3016.7672889797186,35,Male,1,0,Two Year,68,No Offer,Credit Card,70.8,4859.95,10,756.16,5616.11,1,0,1,1,1,0,0,1,1,1,4,1,0,48+ Months,82.58985294117646,0.8653587625598501,0,5,4814.4,8.633572575748193
6865-JZNKO,0,1885.6519080477447,25,Female,0,0,Month-to-Month,30,No Offer,Bank Withdrawal,55.3,1530.6,27,582.3,2112.9,1,0,0,0,0,0,1,1,0,0,4,1,1,24-48 Months,70.43,0.7244072128354394,0,3,1659.0,7.656289861621641
9490-DFPMD,2,547.0229726609721,79,Female,0,0,Month-to-Month,42,No Offer,Bank Withdrawal,84.65,3541.35,17,400.26,3941.61,1,1,0,0,0,0,0,0,0,0,2,1,1,24-48 Months,93.84785714285715,0.8984526627444115,1,2,3555.3,8.279598219525962
7285-KLOTR,0,515.7963366933182,46,Female,1,0,One Year,12,No Offer,Bank Withdrawal,78.85,876.75,17,301.08,1177.83,1,1,1,1,0,1,1,0,1,3,3,1,0,12-24 Months,98.15249999999999,0.7443773719467156,0,6,946.1999999999999,7.072277700149477
2925-VDZHY,1,791.1883365230542,64,Male,1,1,Two Year,72,Offer A,Credit Card,88.7,6501.35,19,2061.36,8562.71,1,1,1,1,1,1,1,1,1,1,4,1,0,48+ Months,118.92652777777776,0.7592631304808876,1,8,6386.400000000001,9.055288786455229
